programme_code,programme_name,year,course_code,alternative_course,year_raw
CB011BUS06,,4,ECO3022S,,Fourth Year
CB011BUS06,,4,ECO3023S,,Fourth Year
CB011BUS06,,4,ECO3025S,,Fourth Year
CB011BUS06,,4,EGS3012S,,Fourth Year
CB011BUS06,,4,EGS3023F,,Fourth Year
CB011BUS06,,4,EGS3021F,,Fourth Year
CB011BUS06,,4,EGS3022S,,Fourth Year
CB011BUS06,,4,FTX3044F,,Fourth Year
CB011BUS06,,4,FTX3045S,,Fourth Year
CB011BUS06,,4,INF3014F,,Fourth Year
CB011BUS06,,4,INF3003W,,Fourth Year
CB011BUS06,,4,INF3012S,,Fourth Year
CB011BUS06,,4,PBL2000W,,Fourth Year
CB011BUS06,,4,PHI3023F,,Fourth Year
CB011BUS06,,4,PHI3024S,,Fourth Year
CB011BUS06,,4,POL3030F,,Fourth Year
CB011BUS06,,4,POL3013S,,Fourth Year
CB011BUS06,,4,POL3029S,,Fourth Year
CB011BUS06,,4,POL3046S,,Fourth Year
CB011BUS06,,4,PSY3005F,,Fourth Year
CB011BUS06,,4,PSY3008F,,Fourth Year
CB011BUS06,,4,PSY3011S,,Fourth Year
CB011BUS06,,4,PSY3007S,,Fourth Year
CB011BUS06,,4,PSY3010S,,Fourth Year
CB011BUS06,,4,PVL2002H,,Fourth Year
CB011BUS06,,4,PVL2003H,,Fourth Year
CB011BUS06,,4,STA3022F,,Fourth Year
CB011BUS06,,4,STA3030F,,Fourth Year
CB011BUS06,,4,STA3036S,,Fourth Year
CB011BUS06,,4,EGS1003S,,Fourth Year
CB011BUS06,,4,ACC2012W,,Fourth Year
CB011BUS06,,4,ACC2018H,,Fourth Year
CB011BUS06,,4,ACC2022H,,Fourth Year
CB011BUS06,,4,ACC2023H,,Fourth Year
CB011BUS06,,4,MAM2000W,,Fourth Year
CB011BUS06,,4,PVL1008S,,Fourth Year
CB011BUS06,,4,STA2005S,,Fourth Year
CB011BUS06,,4,ACC3004W,,Fourth Year
CB011BUS06,,4,ACC3022W,,Fourth Year
CB011BUS06,,4,ACC3000H,,Fourth Year
CB011BUS06,,4,ACC3009W,,Fourth Year
CB011BUS06,,4,ACC3020W,,Fourth Year
CB011BUS06,,4,ACC3023W,,Fourth Year
CB011BUS06,,4,EGS3020F,,Fourth Year
CB011BUS06,,4,STA3041F,,Fourth Year
