Programme Code,Programme Name,Year,Course Code,Alternative,Handbook Year
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4028S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4029S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4032S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4051S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4052S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4053S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4113S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4114S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4131S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO4132S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM2010F,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM2011F,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM2012S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM2013S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM2014S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM1010F,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM1012F,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM1010S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,MAM1012S,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO3020F,,2024
CB004ECO01,Bachelor of Business Science specialising in Economics,Year 4,ECO3021S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,ACC1020H,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,BUS1036F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,ECO1010F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,INF1002F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,MAM1010F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,ECO1011S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,MAM1012S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 1,STA1000S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,ECO2003F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,FTX2020F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,FTX2024S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,STA2020F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,STA2020S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,PVL1003W,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,PVL1004F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,PVL1008H,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,ECO2004S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 2,ECO2007S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,BUS3039F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,ECO3020F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PBL2000W,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PVL2002H,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PVL2003H,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,ECO3021S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 3,PHI2043S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,BUS4050W,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,BUS2010S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4006F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4007F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4016F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4112F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4021W,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4013S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4020S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4026S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4027S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4028S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4029S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4032S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4051S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4052S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4053S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4113S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4114S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4131S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO4132S,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO3020F,,2024
CB004ECO03,Bachelor of Business Science specialising in Economics with Law,Year 4,ECO3021S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,ACC1020H,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,BUS1036F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,ECO1010F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,INF1002F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,MAM1010F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,MAM1012S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 1,STA1000S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,BUS2010F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,BUS2010S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,BUS2033F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,BUS2033S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,ECO2003F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,FTX2020F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,FTX2024S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,STA2020F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,STA2020S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,CML1004S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,ECO2007S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,ECO2004S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 2,PHI2043S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,BUS3039F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,BUS3041F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3020F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,STA3022F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,BUS3008W,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,BUS3038S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,BUS3043S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3009F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3016F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3021S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3022S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3023S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3024F,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 3,ECO3025S,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 4,BUS4026W,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 4,BUS4050W,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 4,BUS4052H,,2024
CB004BUS07,Bachelor of Business Science specialising in Marketing,Year 4,BUS4058F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,BUS1036F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,ECO1010F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,MAM1010F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,PSY1004F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,BUS1007S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,ECO1011S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,PSY1005S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 1,STA1000S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,ACC1020H,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,CML1004S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,BUS2024F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,FTX2020F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,INF1002F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,CSC1015F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,BUS2010S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 2,BUS2023S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,BUS3003F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,BUS3004S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,PSY2013F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,BUS2033S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,PHI2043S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,STA2020F,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,BUS3038S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 3,PSY2014S,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 4,BUS4006W,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 4,BUS4050W,,2024
CB015BUS08,Bachelor of Business Science specialising in Organisational Psychology,Year 4,BUS4030H,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,ACC1106F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,BUS1036F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,DOC1103H,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,CSC1015F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,ECO1110F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,MAM1031F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,MAM1032S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,BUS1003H,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,ACC1111S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,ECO1011S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 1,STA1106H,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,CML1001F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,ECO2003F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,STA2004F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,MAM2010F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,MAM2011F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,MAM2012S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,MAM2014S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,BUS2016H,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,ECO2004S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,FTX2024S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 2,STA2005S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,BUS3018F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,BUS3039F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,STA3041F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,STA3045F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,BUS3024S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,PHI2043S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,STA3047S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 3,STA3048S,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 4,BUS4028F,,2024
CB025BUS01,Bachelor of Business Science in Actuarial Science,Year 4,BUS4027W,,2024
